id,total_len,nb_groups,len_groups,max_len_group,start_pos
logo_44,294,26,"[15, 15, 15, 5, 18, 9, 13, 13, 5, 7, 19, 9, 9, 15, 15, 15, 15, 11, 5, 15, 10, 7, 15, 7, 6, 6]",19,"[P(13.025400161743164, 9.24862289428711), P(14.404784202575684, 9.627872467041016), P(14.74963092803955, 11.041930198669434), P(9.010886192321777, 11.854723930358887), P(5.171079635620117, 11.85741138458252), P(10.049186706542969, 11.884827613830566), P(11.874749183654785, 11.885096549987793), P(6.419836044311523, 11.88536548614502), P(9.007659912109375, 12.124849319458008), P(6.7630696296691895, 12.167316436767578), P(19.44577407836914, 14.721813201904297), P(10.96922492980957, 14.728799819946289), P(15.56538200378418, 14.728799819946289), P(10.033866882324219, 14.730412483215332), P(11.949738502502441, 14.730412483215332), P(16.545894622802734, 14.730412483215332), P(18.522777557373047, 14.730412483215332), P(8.19137191772461, 14.730413436889648), P(9.038839340209961, 14.730413436889648), P(12.65233325958252, 14.730413436889648), P(13.684720993041992, 14.730413436889648), P(14.466873168945312, 14.730413436889648), P(17.369171142578125, 14.730413436889648), P(13.65139102935791, 14.816960334777832), P(10.907943725585938, 14.845989227294922), P(15.504100799560547, 14.845989227294922)]"
logo_41,306,41,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 7, 5, 21, 21, 17, 5, 17, 17, 7, 5, 5, 13, 10, 11, 12, 5, 7, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",21,"[P(7.568337440490723, 9.200241088867188), P(7.593603134155273, 9.97325611114502), P(7.206827163696289, 10.002016067504883), P(7.978228569030762, 10.011154174804688), P(6.8313398361206055, 10.093938827514648), P(8.351028442382812, 10.109527587890625), P(6.475473880767822, 10.247681617736816), P(8.702593803405762, 10.269721984863281), P(6.152130603790283, 10.457868576049805), P(9.022174835205078, 10.488240242004395), P(5.86050271987915, 10.68068790435791), P(7.568068981170654, 10.745733261108398), P(9.304932594299316, 10.755678176879883), P(8.945570945739746, 11.791290283203125), P(13.08910083770752, 11.795860290527344), P(17.964521408081055, 11.810105323791504), P(14.481118202209473, 11.832952499389648), P(15.276711463928223, 11.917618751525879), P(10.852575302124023, 11.926219940185547), P(6.815212726593018, 11.952560424804688), P(9.645209312438965, 12.269721984863281), P(11.743045806884766, 12.269721984863281), P(16.106706619262695, 12.271333694458008), P(19.301708221435547, 12.272409439086914), P(17.099048614501953, 12.274022102355957), P(13.941675186157227, 12.276172637939453), P(7.568337440490723, 12.291224479675293), P(14.524392127990723, 12.29256820678711), P(19.27724838256836, 12.437440872192383), P(9.595484733581543, 12.540921211242676), P(11.693321228027344, 12.540921211242676), P(9.295793533325195, 13.835908889770508), P(9.010348320007324, 14.096626281738281), P(6.140304088592529, 14.116247177124023), P(8.690498352050781, 14.312458038330078), P(6.463378429412842, 14.329122543334961), P(8.337320327758789, 14.472382545471191), P(6.81763219833374, 14.483134269714355), P(7.963714599609375, 14.570756912231445), P(7.192312717437744, 14.575325965881348), P(7.577476501464844, 14.606504440307617)]"
logo_45,265,26,"[15, 15, 15, 15, 17, 10, 5, 10, 4, 5, 15, 11, 5, 13, 9, 13, 11, 8, 7, 9, 13, 11, 13, 6, 5, 5]",17,"[P(12.627603530883789, 8.891412734985352), P(14.20400619506836, 9.324956893920898), P(14.598306655883789, 10.941137313842773), P(5.211396217346191, 11.521166801452637), P(10.05456256866455, 11.670071601867676), P(7.389866828918457, 12.228598594665527), P(8.381669998168945, 12.228867530822754), P(11.44953727722168, 12.22913646697998), P(11.423196792602539, 12.463513374328613), P(8.381669044494629, 12.486897468566895), P(19.43717384338379, 14.681763648986816), P(8.19029712677002, 14.690364837646484), P(9.049859046936035, 14.690364837646484), P(9.742507934570312, 14.690364837646484), P(10.872464179992676, 14.690364837646484), P(11.709447860717773, 14.690364837646484), P(12.6837797164917, 14.690364837646484), P(13.590108871459961, 14.690364837646484), P(14.467947959899902, 14.690364837646484), P(15.439861297607422, 14.690364837646484), P(16.276845932006836, 14.690364837646484), P(17.275903701782227, 14.690364837646484), P(18.244054794311523, 14.690364837646484), P(13.680419921875, 14.754334449768066), P(10.925682067871094, 14.775836944580078), P(15.493080139160156, 14.775836944580078)]"
logo_47,249,24,"[15, 13, 17, 5, 10, 12, 4, 5, 13, 8, 11, 5, 9, 7, 9, 11, 15, 15, 15, 15, 15, 6, 7, 7]",17,"[P(12.000000953674316, 9.672759056091309), P(5.647359371185303, 11.275500297546387), P(10.974868774414062, 11.275500297546387), P(9.186668395996094, 11.824889183044434), P(12.641850471496582, 11.82515811920166), P(7.963445663452148, 11.82811450958252), P(12.629216194152832, 12.07001781463623), P(9.15871524810791, 12.10415267944336), P(19.464319229125977, 14.142050743103027), P(13.68122673034668, 14.146620750427246), P(8.18922233581543, 14.149845123291016), P(9.010348320007324, 14.149845123291016), P(10.831070899963379, 14.149845123291016), P(14.411235809326172, 14.149845123291016), P(15.343636512756348, 14.149845123291016), P(17.182369232177734, 14.149845123291016), P(9.69573974609375, 14.150114059448242), P(11.651928901672363, 14.150114059448242), P(12.645880699157715, 14.150114059448242), P(16.16449546813965, 14.150114059448242), P(18.183847427368164, 14.150114059448242), P(13.678001403808594, 14.236661911010742), P(10.888590812683105, 14.276979446411133), P(15.401156425476074, 14.276979446411133)]"
logo_5,163,14,"[6, 17, 19, 11, 21, 11, 17, 25, 5, 6, 6, 7, 6, 6]",25,"[P(5.90485143661499, 10.476414680480957), P(18.46579933166504, 11.056981086730957), P(10.395915031433105, 11.066120147705078), P(5.918559551239014, 11.087353706359863), P(7.973928451538086, 11.087353706359863), P(14.237065315246582, 11.087353706359863), P(16.57196617126465, 11.087353706359863), P(11.486358642578125, 11.08762264251709), P(16.80795669555664, 11.354790687561035), P(6.26851224899292, 11.357210159301758), P(14.587286949157715, 11.357210159301758), P(13.377503395080566, 11.789409637451172), P(14.587286949157715, 12.066523551940918), P(6.26851224899292, 12.066791534423828)]"
logo_49,298,32,"[5, 5, 5, 5, 18, 17, 5, 5, 12, 13, 5, 5, 4, 5, 5, 5, 19, 9, 9, 11, 5, 15, 15, 15, 10, 7, 15, 15, 15, 7, 6, 6]",19,"[P(13.938718795776367, 9.738073348999023), P(14.64883804321289, 10.019755363464355), P(15.358689308166504, 10.301706314086914), P(14.623303413391113, 10.7962646484375), P(5.287461280822754, 10.905388832092285), P(9.970703125, 11.035748481750488), P(15.308425903320312, 11.16207504272461), P(13.884963035583496, 11.29189682006836), P(7.292299270629883, 11.455046653747559), P(11.371320724487305, 11.460691452026367), P(8.367155075073242, 11.460959434509277), P(8.370111465454102, 11.713075637817383), P(11.371052742004395, 11.7130765914917), P(13.147157669067383, 11.787796974182129), P(15.257627487182617, 12.022443771362305), P(12.410965919494629, 12.282085418701172), P(19.44577407836914, 13.768983840942383), P(10.85338020324707, 13.776508331298828), P(15.44953727722168, 13.776508331298828), P(8.19137191772461, 13.777853012084961), P(9.038839340209961, 13.777853012084961), P(9.765623092651367, 13.777853012084961), P(11.68149471282959, 13.777853012084961), P(12.65233325958252, 13.777853012084961), P(13.684720993041992, 13.777853012084961), P(14.466873168945312, 13.777853012084961), P(16.277652740478516, 13.777853012084961), P(17.369171142578125, 13.777853012084961), P(18.254535675048828, 13.777853012084961), P(13.65139102935791, 13.864668846130371), P(10.907943725585938, 13.893428802490234), P(15.504100799560547, 13.893428802490234)]"
logo_46,509,68,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 53, 5, 5, 5, 5, 5, 5, 9, 5, 5, 5, 5, 9, 9, 15, 5, 5, 5, 5, 9, 17, 5, 5, 5, 5, 5, 5, 10, 5, 10, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 15, 11, 11, 11, 5, 13, 9, 13, 8, 7, 9, 13, 13, 6, 5, 5]",53,"[P(13.492542266845703, 8.952560424804688), P(14.316356658935547, 8.952560424804688), P(12.849617004394531, 9.218653678894043), P(14.863862991333008, 9.218653678894043), P(13.904314041137695, 9.24445629119873), P(13.252251625061035, 9.27859115600586), P(14.556646347045898, 9.27859115600586), P(13.475339889526367, 9.5186128616333), P(14.33355712890625, 9.5186128616333), P(12.806075096130371, 9.621556282043457), P(15.002822875976562, 9.621556282043457), P(13.904314041137695, 9.792769432067871), P(12.267168998718262, 9.801101684570312), P(15.446310997009277, 9.801101684570312), P(12.428706169128418, 10.102136611938477), P(15.380460739135742, 10.102405548095703), P(12.703131675720215, 10.290821075439453), P(15.105765342712402, 10.290821075439453), P(13.766429901123047, 10.304798126220703), P(12.068270683288574, 10.3768310546875), P(15.74062728881836, 10.377099990844727), P(12.462841033935547, 10.685660362243652), P(15.34605598449707, 10.686198234558105), P(13.352237701416016, 10.718989372253418), P(14.456929206848145, 10.719258308410645), P(5.211396217346191, 11.140169143676758), P(12.703132629394531, 11.149039268493652), P(15.105766296386719, 11.149039268493652), P(12.068270683288574, 11.200376510620117), P(15.740896224975586, 11.200645446777344), P(13.770730018615723, 11.210052490234375), P(10.05456256866455, 11.289073944091797), P(12.428706169128418, 11.406262397766113), P(15.380460739135742, 11.40653133392334), P(12.267168045043945, 11.815616607666016), P(15.446310997009277, 11.815616607666016), P(12.806075096130371, 11.818304061889648), P(15.002822875976562, 11.818304061889648), P(7.389866828918457, 11.847600936889648), P(8.381669998168945, 11.847600936889648), P(11.44953727722168, 11.848138809204102), P(13.475608825683594, 11.921247482299805), P(14.33355712890625, 11.921247482299805), P(11.423196792602539, 12.082515716552734), P(8.381669044494629, 12.105899810791016), P(13.904582977294922, 12.1271333694458), P(13.252519607543945, 12.230076789855957), P(14.556646347045898, 12.230076789855957), P(12.849617004394531, 12.398064613342285), P(14.863862991333008, 12.398064613342285), P(13.492810249328613, 12.624916076660156), P(14.316356658935547, 12.624916076660156), P(19.43717384338379, 14.491332054138184), P(12.6837797164917, 14.499664306640625), P(17.275903701782227, 14.499664306640625), P(8.19029712677002, 14.499933242797852), P(9.049859046936035, 14.499933242797852), P(9.742507934570312, 14.499933242797852), P(10.872464179992676, 14.499933242797852), P(11.709447860717773, 14.499933242797852), P(13.590108871459961, 14.499933242797852), P(14.467947959899902, 14.499933242797852), P(15.439861297607422, 14.499933242797852), P(16.276845932006836, 14.499933242797852), P(18.244054794311523, 14.499933242797852), P(13.680419921875, 14.563902854919434), P(10.925682067871094, 14.585405349731445), P(15.493080139160156, 14.585405349731445)]"
logo_48,298,32,"[5, 5, 5, 5, 18, 17, 5, 5, 12, 13, 5, 5, 4, 5, 5, 5, 19, 9, 9, 11, 5, 15, 15, 15, 10, 7, 15, 15, 15, 7, 6, 6]",19,"[P(13.938718795776367, 9.738073348999023), P(14.64883804321289, 10.019755363464355), P(15.358689308166504, 10.301706314086914), P(14.623303413391113, 10.7962646484375), P(5.287461280822754, 10.905388832092285), P(9.970703125, 11.035748481750488), P(15.308425903320312, 11.16207504272461), P(13.884963035583496, 11.29189682006836), P(7.292299270629883, 11.455046653747559), P(11.371320724487305, 11.460691452026367), P(8.367155075073242, 11.460959434509277), P(8.370111465454102, 11.713075637817383), P(11.371052742004395, 11.7130765914917), P(13.147157669067383, 11.787796974182129), P(15.257627487182617, 12.022443771362305), P(12.410965919494629, 12.282085418701172), P(19.44577407836914, 13.768983840942383), P(10.85338020324707, 13.776508331298828), P(15.44953727722168, 13.776508331298828), P(8.19137191772461, 13.777853012084961), P(9.038839340209961, 13.777853012084961), P(9.765623092651367, 13.777853012084961), P(11.68149471282959, 13.777853012084961), P(12.65233325958252, 13.777853012084961), P(13.684720993041992, 13.777853012084961), P(14.466873168945312, 13.777853012084961), P(16.277652740478516, 13.777853012084961), P(17.369171142578125, 13.777853012084961), P(18.254535675048828, 13.777853012084961), P(13.65139102935791, 13.864668846130371), P(10.907943725585938, 13.893428802490234), P(15.504100799560547, 13.893428802490234)]"
logo_50,249,26,"[5, 13, 17, 5, 10, 5, 12, 4, 5, 5, 13, 8, 11, 5, 9, 7, 9, 11, 15, 15, 15, 15, 15, 6, 7, 7]",17,"[P(15.428302764892578, 9.80970287322998), P(5.774223804473877, 10.61255168914795), P(11.565112113952637, 10.61255168914795), P(15.428302764892578, 10.952560424804688), P(13.376965522766113, 11.211665153503418), P(9.621557235717773, 11.212202072143555), P(8.294046401977539, 11.21515941619873), P(13.363527297973633, 11.479371070861816), P(9.59091567993164, 11.516731262207031), P(15.428302764892578, 12.095417022705078), P(19.464319229125977, 13.665904998779297), P(13.68122673034668, 13.670475006103516), P(8.18922233581543, 13.673699378967285), P(9.010348320007324, 13.673699378967285), P(10.831070899963379, 13.673699378967285), P(14.411235809326172, 13.673699378967285), P(15.343636512756348, 13.673699378967285), P(17.182369232177734, 13.673699378967285), P(10.03332805633545, 13.673968315124512), P(11.989518165588379, 13.673968315124512), P(12.645880699157715, 13.673968315124512), P(16.502084732055664, 13.673968315124512), P(18.521434783935547, 13.673968315124512), P(13.678001403808594, 13.760516166687012), P(10.888590812683105, 13.800564765930176), P(15.401156425476074, 13.800564765930176)]"
logo_52,257,25,"[5, 18, 13, 17, 5, 10, 12, 4, 5, 13, 8, 11, 5, 9, 7, 9, 11, 15, 15, 15, 15, 15, 6, 7, 7]",18,"[P(8.91197395324707, 9.093938827514648), P(5.6207499504089355, 9.357881546020508), P(9.466200828552246, 11.474802017211914), P(16.636205673217773, 11.474802017211914), P(14.232227325439453, 12.093267440795898), P(18.903911590576172, 12.093267440795898), P(12.464186668395996, 12.096760749816895), P(18.889934539794922, 12.369305610656738), P(14.200779914855957, 12.407740592956543), P(17.562427520751953, 14.52304744720459), P(11.77933120727539, 14.527617454528809), P(6.287327289581299, 14.530842781066895), P(7.10872220993042, 14.530842781066895), P(8.929445266723633, 14.530842781066895), P(12.509340286254883, 14.530842781066895), P(13.441740989685059, 14.530842781066895), P(15.280473709106445, 14.530842781066895), P(7.794113636016846, 14.531111717224121), P(9.7503023147583, 14.531111717224121), P(10.743987083435059, 14.531111717224121), P(14.26259994506836, 14.531111717224121), P(16.281951904296875, 14.531111717224121), P(11.776105880737305, 14.617658615112305), P(8.986695289611816, 14.657707214355469), P(13.499261856079102, 14.657707214355469)]"
logo_51,268,24,"[15, 18, 17, 12, 13, 5, 5, 4, 19, 9, 9, 11, 5, 15, 15, 15, 10, 7, 15, 15, 15, 7, 6, 6]",19,"[P(15.937105178833008, 10.07593059539795), P(5.233705043792725, 10.619405746459961), P(9.689020156860352, 10.750033378601074), P(7.162478446960449, 11.169331550598145), P(11.01384162902832, 11.174976348876953), P(8.161537170410156, 11.17524528503418), P(8.164494514465332, 11.427361488342285), P(11.01357364654541, 11.427361488342285), P(19.44577407836914, 13.483538627624512), P(10.85338020324707, 13.49079418182373), P(15.44953727722168, 13.49079418182373), P(8.19137191772461, 13.492137908935547), P(9.038839340209961, 13.492137908935547), P(9.765623092651367, 13.492137908935547), P(11.68149471282959, 13.492137908935547), P(12.65233325958252, 13.492137908935547), P(13.544685363769531, 13.492137908935547), P(14.466873168945312, 13.492137908935547), P(16.277652740478516, 13.492137908935547), P(17.25950813293457, 13.492137908935547), P(18.254535675048828, 13.492137908935547), P(13.65139102935791, 13.578953742980957), P(10.907943725585938, 13.60771369934082), P(15.504100799560547, 13.60771369934082)]"
logo_53,264,29,"[5, 5, 13, 17, 5, 5, 5, 10, 12, 5, 4, 5, 5, 13, 8, 11, 11, 5, 15, 9, 15, 15, 7, 9, 15, 15, 6, 7, 7]",17,"[P(18.530574798583984, 9.333288192749023), P(18.194061279296875, 10.553285598754883), P(5.540384292602539, 11.197822570800781), P(10.574116706848145, 11.197822570800781), P(16.60422134399414, 11.34672737121582), P(15.760785102844238, 11.747480392456055), P(8.88348388671875, 11.759037017822266), P(12.140304565429688, 11.759037971496582), P(7.769923686981201, 11.762263298034668), P(14.803925514221191, 11.989114761352539), P(12.12794017791748, 12.009810447692871), P(8.854992866516113, 12.04475212097168), P(13.697890281677246, 12.119742393493652), P(17.32428550720215, 14.105226516723633), P(11.762934684753418, 14.110334396362305), P(6.513640403747559, 14.113560676574707), P(15.090177536010742, 14.113560676574707), P(7.287461280822754, 14.113828659057617), P(7.914796829223633, 14.113828659057617), P(9.026206970214844, 14.113828659057617), P(9.799489974975586, 14.113828659057617), P(10.759038925170898, 14.113828659057617), P(12.438383102416992, 14.113828659057617), P(13.331541061401367, 14.113828659057617), P(14.104825973510742, 14.113828659057617), P(16.0572509765625, 14.113828659057617), P(11.759441375732422, 14.206827163696289), P(9.088294982910156, 14.250101089477539), P(13.39336109161377, 14.250101089477539)]"
