"alias","logo","path_0","path_1","path_2","path_3","path_4","path_5","path_6","path_7","time"
"Ramo","path/logo_40_path_full.svg","false","true","true","false","false","false","false","false",""
"Löschen","path/logo_323_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461186, nanoseconds=610000000)"
"rebecca","path/logo_179_path_full.svg","true","true","false","false","false","false","false","false",""
"Sarah_240321","path/logo_138_path_full.svg","false","true","true","false","false","false","true","false",""
"Tim_Harry","path/logo_103_path_full.svg","false","true","false","false","true","false","false","false",""
"Lena","path/logo_191_path_full.svg","true","true","false","false","false","false","false","false",""
"Jan B.","path/logo_203_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617452823, nanoseconds=192000000)"
"rebecca","path/logo_94_path_full.svg","true","true","false","false","false","false","false","false",""
"Sarah_240321","path/logo_99_path_full.svg","true","true","true","false","false","false","false","false",""
"Niklas","path/logo_23_path_full.svg","true","false","false","false","false","false","false","false",""
"Jonathan","path/logo_284_path_full.svg","true","true","true","true","true","true","false","false","Timestamp(seconds=1617452148, nanoseconds=536000000)"
"Tim_Harry","path/logo_79_path_full.svg","true","true","true","true","true","true","true","false",""
"Niklas","path/logo_25_path_full.svg","true","true","true","false","false","false","false","false",""
"Jani","path/logo_30_path_full.svg","true","false","true","false","false","false","false","false",""
"Niklas","path/logo_5_path_full.svg","false","false","false","false","false","true","false","false",""
"Ramo","path/logo_97_path_full.svg","true","true","false","false","false","false","false","false",""
"TestJani","path/logo_112_path_full.svg","false","false","false","false","false","false","false","false",""
"Sarah","path/logo_362_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617453983, nanoseconds=608000000)"
"Niklas","path/logo_66_path_full.svg","true","true","false","false","false","false","false","false",""
"Jonathan","path/logo_103_path_full.svg","true","true","true","true","true","true","true","false",""
"Niklas","path/logo_156_path_full.svg","true","true","true","false","false","false","false","false",""
"Jan B.","path/logo_266_path_full.svg","false","true","true","false","false","false","false","false","Timestamp(seconds=1617453656, nanoseconds=419000000)"
"Ramo","path/logo_11_path_full.svg","true","false","false","false","false","false","false","false",""
"Lena","path/logo_190_path_full.svg","true","true","false","false","false","false","false","false",""
"Jani","path/logo_39_path_full.svg","true","true","true","false","false","false","false","false",""
"rebecca","path/logo_55_path_full.svg","false","false","false","false","true","false","false","false",""
"Julia","path/logo_20_path_full.svg","false","false","false","false","false","false","false","true",""
"Sarah_240321","path/logo_5_path_full.svg","true","true","false","false","false","false","false","false",""
"Tim","path/logo_319_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617453421, nanoseconds=301000000)"
"Jakob","path/logo_106_path_full.svg","true","true","false","false","false","false","true","false",""
"Julia","path/logo_35_path_full.svg","false","false","true","false","false","false","false","false",""
"Niklas","path/logo_136_path_full.svg","true","true","false","false","true","false","true","true",""
"Niklas","path/logo_118_path_full.svg","true","true","true","true","false","false","false","false",""
"Jonathan","path/logo_261_path_full.svg","true","true","true","true","false","false","false","false","Timestamp(seconds=1617451999, nanoseconds=454000000)"
"Lena","path/logo_49_path_full.svg","true","true","true","true","true","false","false","false",""
"TestJani","path/logo_7_path_full.svg","false","false","false","false","false","false","true","false",""
"Tim_Harry","path/logo_82_path_full.svg","true","true","true","true","true","false","false","false",""
"Lena","path/logo_66_path_full.svg","true","true","false","false","false","false","false","false",""
"Jakob","path/logo_382_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617450780, nanoseconds=241000000)"
"Lena","path/logo_165_path_full.svg","true","true","false","false","false","false","false","false",""
"Jan B.","path/logo_194_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617452729, nanoseconds=331000000)"
"Lena","path/logo_79_path_full.svg","true","true","true","true","true","true","true","false",""
"Tim","path/logo_0_path_full.svg","true","false","false","true","false","true","false","true",""
"Löschen","path/logo_422_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461303, nanoseconds=684000000)"
"Ramo","path/logo_150_path_full.svg","true","true","false","false","false","false","false","false",""
"Kikipu","path/logo_107_path_full.svg","true","true","true","false","false","false","false","false",""
"Sarah_240321","path/logo_129_path_full.svg","true","true","true","false","false","false","false","false",""
"rebecca","path/logo_146_path_full.svg","false","false","false","false","false","true","false","true",""
"TestJani","path/logo_191_path_full.svg","true","false","false","false","false","false","false","false",""
"TestJani","path/logo_76_path_full.svg","false","false","false","false","false","false","false","false",""
"Tim","path/logo_222_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617452929, nanoseconds=859000000)"
"Jan B.","path/logo_294_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617453924, nanoseconds=847000000)"
"Tim_Harry","path/logo_161_path_full.svg","true","false","false","true","false","false","false","false",""
"Jan B.","path/logo_251_path_full.svg","true","true","true","true","false","true","false","false","Timestamp(seconds=1617453510, nanoseconds=151000000)"
"Lena","path/logo_181_path_full.svg","true","true","false","false","false","false","false","false",""
"Jani","path/logo_188_path_full.svg","true","true","false","false","false","false","false","false",""
"Julia","path/logo_33_path_full.svg","false","true","false","false","false","false","false","false",""
"Jonas","path/logo_14_path_full.svg","false","false","false","false","false","false","false","false",""
"rebecca","path/logo_15_path_full.svg","false","false","false","false","false","true","true","false",""
"Kikipu","path/logo_115_path_full.svg","true","true","false","false","false","false","false","false",""
"Tim","path/logo_41_path_full.svg","true","false","true","true","true","false","false","false",""
"Niklas","path/logo_146_path_full.svg","true","false","false","false","false","true","false","true",""
"Jonathan","path/logo_218_path_full.svg","true","true","true","true","true","true","true","false","Timestamp(seconds=1617451600, nanoseconds=481000000)"
"Tim","path/logo_424_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617454073, nanoseconds=251000000)"
"TestJani","path/logo_3_path_full.svg","false","false","false","false","false","false","true","false",""
"Löschen","path/logo_273_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461065, nanoseconds=814000000)"
"Lena","path/logo_80_path_full.svg","true","true","true","true","true","true","true","true",""
"Kikipu","path/logo_169_path_full.svg","false","false","false","false","true","true","true","true",""
"Sarah_240321","path/logo_25_path_full.svg","true","true","true","false","false","false","false","false",""
"Julia","path/logo_32_path_full.svg","true","false","false","false","false","false","false","false",""
"Niklas","path/logo_41_path_full.svg","true","false","false","true","false","false","false","false",""
"Lena","path/logo_77_path_full.svg","false","true","false","false","false","true","false","true",""
"Niklas","path/logo_2_path_full.svg","false","true","false","false","true","true","false","true",""
"Jakob","path/logo_132_path_full.svg","false","false","false","false","false","false","true","false",""
"Jakob","path/logo_317_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617450583, nanoseconds=683000000)"
"Niklas","path/logo_124_path_full.svg","true","true","true","true","false","true","false","false",""
"Löschen","path/logo_207_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617460834, nanoseconds=279000000)"
"Niklas","path/logo_47_path_full.svg","true","false","false","false","false","false","false","false",""
"Lena","path/logo_3_path_full.svg","true","true","false","false","false","true","false","false",""
"Jakob","path/logo_294_path_full.svg","true","true","true","true","false","false","false","false","Timestamp(seconds=1617450494, nanoseconds=128000000)"
